review_id,rating,text,sentiment,created_time,clean_text,topic,topic_label
7544418,5,"Cực kì hài lòng Sách đẹp. Đóng gói cẩn thận. Giao hàng rất nhanh. *** nhiệt tình, gần gũi, dễ thương. Vẫn luôn mua sách Tiki",positive,,đẹp đóng_gói cẩn_thận giao nhanh nhiệt_tình gần_gũi dễ_thương luôn mua,3,LOGISTICS
8152676,5,"Đẹp Mình mua vì con mình rất yêu thích Doraemon, bố nó cũng rất yêu thích Doremon và đã sưu tập đủ bộ (loại cũ ấy). Nhận về thì sách nhỏ, chắc chỉ đc 3/4 khổ a5, nom rất dễ thương. Mình chưa tặng con nên chưa mở giấy bóng bao bên ngoài. Nhưng nghĩ đây là sản phẩm kỷ niệm 50 năm ra đời của Doraemon nên xinh xắn, nhỏ nhắn dễ thương như thế này là đẹp mà, kể nhà in tặng thêm bookmark hình các nhân vật trong truyện kèm bộ boxset này thì tuyệt vời, các cháu sẽ thích vô cùng",positive,,đẹp mua vì con yêu_thích doraemon bố nó yêu thích doremon sưu_tập đủ bộ loại cũ ấy nhận nhỏ chắc chỉ 3 4 khổ a5_nom dễ_thương chưa tặng con chưa mở giấy bóng bao bên ngoài nghĩ đây kỷ_niệm 50 năm ra_đời doraemon xinh_xắn nhỏ_nhắn dễ_thương thế_này đẹp kể nhà in tặng thêm bookmark_hình nhân_vật trong truyện kèm bộ boxset tuyệt_vời cháu thích vô_cùng,4,GENERAL
10019374,5,"Cực kì hài lòng Sách nhỏ nhắn, xinh xắn. Bìa bóng rất đẹp. Phù hợp làm quà tặng cho các con",positive,,nhỏ_nhắn xinh_xắn bìa bóng đẹp phù_hợp làm_quà tặng con,0,PRICING
7830291,5,"Cực kì hài lòng sản phẩm đẹp ko thể tả tuy nhỏ nhưng đọc vẫn đc nha , phải nói là rất ưng luôn",positive,,đẹp ko_thể_tả tuy nhỏ đọc đc_nha phải nói ưng luôn,4,GENERAL
15975103,1,"Rất không hài lòng Thông tin ghi là boxset, tại sao giao cho mình lại là 6 quyển bọc ly *** vậy, tỉki xem xét lại việc này, thông tin bán hàng k chính xác",negative,,thông_tin ghi boxset tại_sao giao 6 quyển bọc_ly vậy tỉki xem_xét việc thông_tin bán k chính_xác,2,LOGISTICS
9974520,5,Cực kì hài lòng Lớn rồi vẫn đọc Đô rê mon nhưng ko mua thì ko can tâm. Bộ này quá hay đi sâu vào mỗi nhân vật luôn đọc mà ký ức ùa về dữ dội. Truyện đóng gói rất cẩn thận và giao nhanh ưng quá.,positive,,lớn đọc đô_rê mon mua can_tâm_bộ quá hay đi_sâu vào mỗi nhân_vật luôn đọc ký_ức ùa dữ_dội truyện đóng_gói cẩn_thận giao nhanh ưng quá,4,GENERAL
6731563,5,"Cực kì hài lòng sách hơi nhỏ so vs tưởng tượng, hộp bị nhăn xíu nhưng vẫn ok",positive,,nhỏ so vs tưởng_tượng hộp nhăn_xíu ok,4,GENERAL
9469193,5,"Cực kì hài lòng Truyện được thiết kế đẹp, có bìa xanh bên ngoài nhưng hàng của mình bị nhăn một ít ở đầu boxset",positive,,truyện thiết_kế đẹp bìa xanh bên ngoài nhăn một_ít ở đầu boxset,1,PRODUCT_QUALITY
6641471,5,"Cực kì hài lòng hàng giao tới ko có một vết xước luôn, về box set thì mình thấy nhỏ hơn mình tưởng chỉ có bằng một bàn tay à nhưng đc cái là đẹp ?",positive,,giao tới vết xước luôn box_set thấy nhỏ hơn tưởng chỉ bằng bàn_tay à đc_cái đẹp,2,LOGISTICS
9864819,5,"Cực kì hài lòng Kỉ niệm chan chứa, nội dung cũ và hình ảnh hơi trẻ con của những năm trước, nhưng nếu bạn là fan Doraemon mà không có bộ này và chưa đọc được thì rất tiếc đấy!",positive,,kỉ_niệm chan_chứa nội_dung cũ hình_ảnh trẻ_con năm trước nếu fan doraemon bộ chưa đọc tiếc đấy,4,GENERAL
8099408,3,Bình thường Đặt hôm nay hôm sau có nhưng hộp bị móp.,neutral,,đặt hôm_nay hôm sau hộp móp,2,LOGISTICS
7937989,5,"Cực kì hài lòng Sản phẩm tôi nhận được rất đẹp, không móp méo gì mà cũng rất giống với ảnh minh họa, giao hàng cũng rất nhanh, nói chung là đáng đồng tiền ^3^",positive,,nhận đẹp móp_méo gì giống với ảnh minh_họa giao nhanh nói_chung đáng đồng_tiền 3,3,LOGISTICS
9120744,5,"Cực kì hài lòng Sản phẩm ok lắm ạ!, giao hàng cũng nhanh nữa, tiki trading làm ăn ổn lắm ạ...........",positive,,ok ạ giao nhanh nữa trading làm_ăn ổn ạ,3,LOGISTICS
7790882,5,Cực kì hài lòng Mua sách ở Tiki nhiều rồi nhưng đây là lần giao lâu nhất. Nhưng sách về đẹp lắm dù là hơi nhỏ so với tưởng tượng của mình.,positive,,mua ở nhiều đây lần giao lâu nhất đẹp dù nhỏ so với tưởng_tượng,4,GENERAL
9841038,5,"Cực kì hài lòng Sản phẩm tốt, chất lượng ổn, vận chuyển không bị thiệt hại gì.",positive,,tốt chất_lượng ổn vận_chuyển thiệt_hại gì,0,PRICING
10323487,5,"Cực kì hài lòng Giao rất nhanh, rất đẹp ???",positive,,giao nhanh đẹp,3,LOGISTICS
9251121,5,"Cực kì hài lòng Ship hàng rất nhanh
bìa sách và gáy sách không bị nhăn
Gói hàng cẩn thận",positive,,ship nhanh bìa gáy nhăn_gói cẩn_thận,3,LOGISTICS
6576114,5,Cực kì hài lòng Ấn phẩm đặc biệt thích hợp cho người thích sưu tầm!,positive,,ấn_phẩm đặc_biệt thích_hợp người thích sưu_tầm,4,GENERAL
8055228,5,"Cực kì hài lòng Mình mua tặng cháu trai, bé rất thích. Bộ truyện thiết kế đẹp mắt, dễ thương. Bên ngoài có 1 lớp bìa bao quanh.",positive,,mua tặng cháu trai bé thích_bộ truyện thiết_kế đẹp_mắt dễ_thương bên ngoài 1 lớp bìa bao quanh,4,GENERAL
6590253,5,"Cực kì hài lòng Đóng gói chưa cẩn thận lắm, sợ mưa ướt vào mất. Nhưng chất lượng in ấn rất tốt.",positive,,đóng_gói chưa cẩn_thận sợ mưa ướt vào mất chất_lượng in_ấn tốt,0,PRICING
9590538,5,"Cực kì hài lòng tiki giao nhanh, truyện khổ vừa dễ cầm đối với trẻ em.",positive,,giao nhanh truyện_khổ vừa dễ cầm đối_với trẻ_em,4,GENERAL
6763466,5,Cực kì hài lòng Mình đã mua tổng cộng 5 bộ rồi đấy. Các bé thích ko chịu được nên phải mua tặng hết đứa này tới đứa khác!,positive,,mua tổng_cộng 5 bộ đấy bé thích chịu phải mua tặng hết đứa tới đứa khác,4,GENERAL
9423661,5,"Cực kì hài lòng Giao hàng nhanh, chuyện còn mới, nói chung là rất ok ?",positive,,giao nhanh chuyện mới nói_chung ok,3,LOGISTICS
10381713,5,"Cực kì hài lòng rất đẹp, giao nhanh , ko bị rách, đung đo",positive,,đẹp giao nhanh rách đung_đo,3,LOGISTICS
10057796,5,"Cực kì hài lòng Bìa in đẹp, cứng cáp, nhỏ gọn. Truyện hay",positive,,bìa in đẹp cứng_cáp nhỏ gọn_truyện hay,4,GENERAL
6494436,5,Cực kì hài lòng siêu phẩm đáng tiền lắm mọi người ơi,positive,,siêu_phẩm đáng tiền mọi người ơi,4,GENERAL
7907529,5,"Cực kì hài lòng sách đẹp, hay, giao hàng nhanh",positive,,đẹp hay giao nhanh,3,LOGISTICS
6749705,4,Hài lòng Bé nhà mình rất thích. Bìa rất đẹp nhưng sẽ đẹp hơn nếu in trực tiếp lên bìa thay vì thêm 1 bìa như thế.,positive,,bé nhà thích_bìa đẹp đẹp hơn nếu in trực_tiếp lên bìa thay_vì thêm 1 bìa như_thế,4,GENERAL
10228159,4,Hài lòng Không nghĩ khổ sách bé vậy còn lại ok,positive,,nghĩ khổ_sách bé vậy ok,4,GENERAL
10155121,5,Cực kì hài lòng hay,positive,,hay,0,PRICING
6564474,5,"Cực kì hài lòng Sách mới, đẹp. Luôn ủng hộ tiki.",positive,,mới đẹp luôn ủng_hộ,3,LOGISTICS
7789619,5,"Cực kì hài lòng Giao 1 ngày là đến ạ, hơi bị móp chút nhưng vẫn oke ạ.",positive,,giao 1 ngày đến ạ móp_chút oke ạ,2,LOGISTICS
9796695,5,"Cực kì hài lòng sách mới, sale rẻ, giao nhanh. thank tiki",positive,,mới sale rẻ giao nhanh thank,0,PRICING
8628547,5,Cực kì hài lòng Hàng giao nhanh,positive,,giao nhanh,3,LOGISTICS
9141285,5,"Cực kì hài lòng Giao hàng nhanh, nguyên vẹn, cực kỳ hài lòng",positive,,giao nhanh nguyên_vẹn cực_kỳ,3,LOGISTICS
9845073,5,"Cực kì hài lòng chất lượng tốt, bé rất thích ạ",positive,,châ t lươ tốt bé thích ạ,1,PRODUCT_QUALITY
7058104,5,"Cực kì hài lòng Box set đẹp, siêu xinh lun ?",positive,,box set đẹp siêu_xinh lun,1,PRODUCT_QUALITY
9753248,5,"Cực kì hài lòng Chữ hơi nhỏ, nhưng bé rất thích. Chất lượng giấy và đóng hộp tốt.",positive,,chữ nhỏ bé thích chất_lượng giấy đóng_hộp tốt,4,GENERAL
11063995,5,Cực kì hài lòng thích bộ nhỏ nhỏ này,positive,,thích_bộ nhỏ_nhỏ,1,PRODUCT_QUALITY
7747908,5,Cực kì hài lòng Chất lượng tốt,positive,,chất_lượng tốt,0,PRICING
6900669,5,"Cực kì hài lòng đẹp.
mong ước có 1 bộ truyện như thế này nhưng vẫn là Đô-Rê-Mon, Nobita, Xê-kô, Chai-en, Xuka.",positive,,đẹp mong_ước 1 bộ_truyện thế_này đô_rê mon_nobita xê_kô chai en xuka,4,GENERAL
9978347,5,"Cực kì hài lòng hơi nhỏ, nhưng mà cũng ok",positive,,nhỏ nhưng_mà ok,4,GENERAL
9041042,5,Cực kì hài lòng sản phẩm giao hàng đúng thời gian,positive,,giao đúng thời_gian,3,LOGISTICS
7724549,5,"Cực kì hài lòng Công cụ giải trí cho bé tránh khỏi TV, ipad :-)",positive,,công_cụ giải_trí bé tránh khỏi tv ipad,4,GENERAL
9233322,4,Hài lòng Hơi nhỏ so với tưởng tượng,positive,,nhỏ so với tưởng_tượng,4,GENERAL
6872051,5,Cực kì hài lòng nhỏ hơn mình nghĩ. nhưng bù lại rất đẹp. chưa đọc nên ghi nhận xét trực quan thôi :),positive,,nhỏ hơn nghĩ bù đẹp chưa đọc ghi_nhận_xét trực_quan thôi,4,GENERAL
8173731,5,Cực kì hài lòng Bộ truyện kỷ niệm 50 năm xinh lung linh!,positive,,bộ_truyện kỷ_niệm 50 năm xinh lung_linh,4,GENERAL
7496790,5,"Cực kì hài lòng sách ok ,chủ yếu là chi Fan doraemon sưu tầm chứ không phải là truyện mới",positive,,sa_ch ok chu_yê u_la chi fan doraemon sưu_tâ m chư pha i_la truyê n mơ i,1,PRODUCT_QUALITY
9153403,1,"Rất không hài lòng sách bé tí trẻ đọc dễ hỏng mắt, đừng mua cho con các mom nhé",negative,,bé tí trẻ đọc dễ hỏng mắt đừng mua con mom nhé,4,GENERAL
8724399,5,Cực kì hài lòng hàng giao nhanh và tốtttttttttttttt,positive,,giao nhanh tốtttttttttttttt,3,LOGISTICS
7415735,5,"Cực kì hài lòng Sách đẹp, tiki giao hàng nhanh! Rất hài lòng!",positive,,đẹp giao nhanh,3,LOGISTICS
11143371,5,Cực kì hài lòng Sách hay và ý nghĩa!! Đóng gói cẩn thận!!,positive,,hay ý_nghĩa đóng_gói cẩn_thận,3,LOGISTICS
6584362,5,Cực kì hài lòng Thích quá,positive,,thích quá,4,GENERAL
6684668,5,"Cực kì hài lòng Bộ truyện rất đẹp, bìa ánh rất đẹp ??",positive,,bộ_truyện đẹp bìa ánh đẹp,4,GENERAL
8466970,4,"Hài lòng ship hàng nhanh, đóng gói cẩn thận, đồ ko móp méo. cảm ơn tiki",positive,,ship nhanh đóng_gói cẩn_thận đồ móp méo cảm_ơn,3,LOGISTICS
10448083,5,Cực kì hài lòng 10điem!,positive,,10 điem,0,PRICING
9247262,5,Cực kì hài lòng Tập truyện đẹp,positive,,tập truyện đẹp,3,LOGISTICS
9989804,5,"Cực kì hài lòng Thích dịch vụ TikiNow, kịp có quà tặng con :)",positive,,thích dịch_vụ tikinow kịp quà tặng con,2,LOGISTICS
6541534,1,"Rất không hài lòng bé bằng cái bàn tay, siêu phẩm mà sao lại ko in bản to lên nhỉ, tốn tiền mua",negative,,bé bằng cái bàn_tay siêu_phẩm sao in bản to lên nhỉ tốn tiền mua,4,GENERAL
8646384,5,"Cực kì hài lòng In đẹp, kích thước nhỏ, tiện mang đi, con mình rất thích",positive,,in đẹp kích_thước nhỏ_tiện mang đi con thích,4,GENERAL
8017744,5,Cực kì hài lòng rất xinh xắn và xịn sò ạ,positive,,xinh_xắn xịn sò ạ,0,PRICING
8987603,5,Cực kì hài lòng giao hàng quá nhanh,positive,,giao quá nhanh,3,LOGISTICS
6730699,5,Cực kì hài lòng Bản đặc biệt kích thước nhỏ mọi ng nhớ xem kỹ không lại ngạc nhiên,positive,,bản đặc_biệt kích_thước nhỏ mọi nhớ xem kỹ ngạc_nhiên,4,GENERAL
10636680,5,"Cực kì hài lòng Mẫu mã đẹp, chất lượng giấy ok",positive,,mẫu_mã đẹp chất_lượng giấy ok,3,LOGISTICS
10979113,1,Rất không hài lòng chữ trong sách wa nhỏ cho các bé,negative,,chữ trong wa nhỏ bé,4,GENERAL
6725637,5,"Hài lòng Sách in đẹp, đóng gói tốt, chỉ là Khổ sách hơi nhỏ hơn bình thường",positive,,in đẹp đóng_gói tốt chỉ khổ nhỏ hơn,4,GENERAL
8422450,5,Cực kì hài lòng Giao nhanh! Sách đẹp!,positive,,giao nhanh đẹp,3,LOGISTICS
9813728,5,Cực kì hài lòng Sách đẹp lắm ... mua Tiki tranding là ok nhé,positive,,đẹp mua tranding ok nhé,4,GENERAL
8535931,5,"Cực kì hài lòng Sản phẩm tốt,tốc độ giao hàng nhanh,rất tuyệt vời!",positive,,tốt tốc_độ giao nhanh tuyệt_vời,3,LOGISTICS
10560460,4,Hài lòng Còn seal nhưng bị rách ở góc hộp,positive,,seal rách ở góc hộp,1,PRODUCT_QUALITY
9252469,5,"Cực kì hài lòng Bộ sách đẹp, phù hợp với việc sưu tầm",positive,,bộ đẹp phù_hợp với việc sưu_tầm,4,GENERAL
8810341,3,Bình thường Sách nhỏ-  nội dung lược bớt nhiều. Khó hiểu,neutral,,nhỏ nội_dung lược bớt nhiều khó hiểu,4,GENERAL
8282232,5,Cực kì hài lòng Cảm động hay xen lẫn vs nhuẽng tiếng cười nên mua,positive,,cảm_động hay xen_lẫn vs_nhuẽng tiếng cười mua,4,GENERAL
6888008,3,"Bình thường Hàng ship khá nhanh, nhưng một số trang sách bị in mờ, mất hình.",neutral,,ship khá nhanh một_số trang in mờ mất hình,2,LOGISTICS
7870725,5,"Cực kì hài lòng đóng gói cẩn thận, hàng chất lượng, giao hàng nhanh.",positive,,đóng_gói cẩn_thận chất_lượng giao nhanh,3,LOGISTICS
10447144,5,"Cực kì hài lòng Truyện hay, hình ảnh đẹp",positive,,truyện hay hình_ảnh đẹp,3,LOGISTICS
6713516,5,"Cực kì hài lòng Đóng gói kĩ càng,cẩn thận,sản phẩm giao nhanh,đúng như hình",positive,,đóng_gói kĩ_càng cẩn_thận giao nhanh đúng hình,3,LOGISTICS
9807760,5,"Cực kì hài lòng sản phẩm đẹp, sạch sẽ, tốt",positive,,đẹp sạch_sẽ tốt,0,PRICING
6708186,3,Bình thường Tính tiền bookcare nhưng nhận sách k hề thấy có bao bìa sách.,neutral,,tính tiền bookcare nhận k hề thấy bao bìa,2,LOGISTICS
10401129,5,"Cực kì hài lòng sản phẩm nguyên vẹn, oke",positive,,nguyên_vẹn oke,2,LOGISTICS
10418878,5,Cực kì hài lòng Cả bầu trời tuổi thơ,positive,,cả bầu_trời tuổi_thơ,0,PRICING
9235459,5,"Cực kì hài lòng hình thức đẹp, giao hàng siêu tốc",positive,,hình_thức đẹp giao siêu_tốc,3,LOGISTICS
9405122,5,Cực kì hài lòng Đóng gói rata đẹp và cẩn thận,positive,,đóng_gói rata đẹp cẩn_thận,3,LOGISTICS
6742385,5,Cực kì hài lòng Sản phẩm tuyệt vời,positive,,tuyệt_vời,3,LOGISTICS
8785546,5,Cực kì hài lòng Cực kì đẹp. Vì mình là fan đô re mon,positive,,đẹp vì fan_đô re mon,1,PRODUCT_QUALITY
8647670,5,Cực kì hài lòng Hay,positive,,hay,0,PRICING
10270373,5,"Cực kì hài lòng truyện đẹp, giao nhanh",positive,,truyện đẹp giao nhanh,3,LOGISTICS
8118518,5,Cực kì hài lòng thích ?,positive,,thích,4,GENERAL
8693374,5,"Cực kì hài lòng Truyện mới, đẹp.
Shipper nhiệt tình.",positive,,truyện mới đẹp shipper nhiệt_tình,3,LOGISTICS
7837262,4,Hài lòng sách in đẹp nhưng vừa mua đã bị tuột trang,positive,,in đẹp vừa mua tuột_trang,4,GENERAL
6774330,5,Cực kì hài lòng Boxset Doraemon Tuyển Tập Những Người Thân Yêu (6 Tập),positive,,boxset doraemon tuyển_tập người thân_yêu 6 tập,4,GENERAL
9960734,5,"Cực kì hài lòng hình ảnh đẹp, rõ nét",positive,,hình_ảnh đẹp rõ nét,4,GENERAL
10425457,5,Cực kì hài lòng cực kỳ hài lòng,positive,,cực_kỳ,3,LOGISTICS
10380671,4,Cực kì hài lòng khổ hơi bị nhỏ,positive,,khổ_hơi nhỏ,4,GENERAL
8616202,5,"Cực kì hài lòng hàng đẹp, đóng gói chất lượng",positive,,đe_p đóng_gói châ t lươ,1,PRODUCT_QUALITY
8301500,5,"Cực kì hài lòng Giao đúng hẹn, đóng gói sp chỉn chu ?",positive,,giao đúng hẹn đóng_gói sp chỉn chu,3,LOGISTICS
10697242,5,Cực kì hài lòng Sách rõ đẹp,positive,,rõ đẹp,3,LOGISTICS
8956663,5,Cực kì hài lòng nhỏ nhỏ xinh xinh rất hài lòng,positive,,nhỏ_nhỏ xinh_xinh,1,PRODUCT_QUALITY
7977644,5,Cực kì hài lòng good,positive,,good,0,PRICING
9947469,5,Cực kì hài lòng Đóng gói khá tốt!,positive,,đóng_gói khá tốt,0,PRICING
11064703,5,Cực kì hài lòng Giá tốt,positive,,giá tốt,0,PRICING
6535703,5,Cực kì hài lòng Mình rất thích. Cảm ơn Tiki. Cảm ơn NXb Kim Đồng!,positive,,thích cảm_ơn cảm_ơn nxb kim đồng,4,GENERAL
7620878,5,"Cực kì hài lòng Sách đẹp, giao nhanh, thích hợp sưu tầm",positive,,đẹp giao nhanh thích_hợp sưu_tầm,3,LOGISTICS
9089428,5,Cực kì hài lòng Sản phẩm còn nguyên seal,positive,,nguyên seal,0,PRICING
10509491,5,Cực kì hài lòng Sách đẹp,positive,,đẹp,3,LOGISTICS
10229265,5,Cực kì hài lòng Xuất sắc!!!,positive,,xuất_sắc,3,LOGISTICS
7908387,5,Cực kì hài lòng Cháu ở nhà rất thích! Cám ơn Tiki.,positive,,cháu ở nhà thích cám_ơn,4,GENERAL
8578490,5,Cực kì hài lòng mua cho cháu mà quên đánh giá,positive,,mua cháu quên đánh_giá,0,PRICING
10874465,5,Cực kì hài lòng Sp ok,positive,,sp ok,0,PRICING
9929302,4,Hài lòng sách hơi bé,positive,,sa_ch be,1,PRODUCT_QUALITY
10245200,5,Cực kì hài lòng Truyện hay,positive,,truyện hay,0,PRICING
9327873,5,Cực kì hài lòng chất lượng tuyệt,positive,,chất_lượng tuyệt,1,PRODUCT_QUALITY
11066246,5,Cực kì hài lòng J,positive,,j,0,PRICING
9797154,5,Cực kì hài lòng sản phẩm ok,positive,,ok,4,GENERAL
6779287,5,Cực kì hài lòng Các bạn fan Doraemon nên mua nhó ??‍♀️,positive,,fan doraemon mua nhó,4,GENERAL
9120413,5,Cực kì hài lòng Chất lượng tốt,positive,,chất_lượng tốt,0,PRICING
7648186,5,Cực kì hài lòng Hộp truyện đẹp giao hàng nhanh,positive,,hộp truyện đẹp giao nhanh,3,LOGISTICS
10313403,5,Cực kì hài lòng Hay,positive,,hay,0,PRICING
8863707,5,Cực kì hài lòng Đẹp lắm lun nha,positive,,đẹp lun nha,3,LOGISTICS
8430219,5,"Cực kì hài lòng sách đẹp, nhỏ xinh.",positive,,đẹp nhỏ xinh,4,GENERAL
9847425,4,Hài lòng đẹp,positive,,đẹp,3,LOGISTICS
9319632,4,Hài lòng rất thích,positive,,thích,4,GENERAL
9701915,5,Cực kì hài lòng áhhgs,positive,,áhhgs,0,PRICING
6871115,5,"Cực kì hài lòng Giao hàng nhanh, chất lượng tốt",positive,,giao nhanh chất_lượng tốt,3,LOGISTICS
9923258,5,Cực kì hài lòng Ok,positive,,ok,4,GENERAL
7883498,5,Cực kì hài lòng Bộ sách siêu đẹp!!!,positive,,bộ siêu_đẹp,0,PRICING
8648915,4,Hài lòng Truyện đẹp,positive,,truyện đẹp,3,LOGISTICS
8887035,5,"Cực kì hài lòng Hãy
Đặt",positive,,hãy đặt,2,LOGISTICS
8299672,5,Cực kì hài lòng Bé rất thích,positive,,bé thích,4,GENERAL
7172349,4,Hài lòng khổ truyện hơi nhỏ,positive,,khổ truyện_hơi nhỏ,4,GENERAL
6964729,5,"Cực kì hài lòng Hàng về nhanh 
Xịn sò",positive,,nhanh xịn sò,0,PRICING
8030988,5,Cực kì hài lòng truyện đẹp,positive,,truyện đẹp,3,LOGISTICS
6610814,5,Cực kì hài lòng uy tín. giao hàng cực nhanh,positive,,uy_tín giao cực nhanh,3,LOGISTICS
9131049,5,Cực kì hài lòng y,positive,,y,0,PRICING
7436153,5,Cực kì hài lòng đầy đủ. đẹp,positive,,đầy_đủ đẹp,3,LOGISTICS
8854061,5,Cực kì hài lòng tot,positive,,tot,1,PRODUCT_QUALITY
8024356,5,Cực kì hài lòng sách đẹp,positive,,đẹp,3,LOGISTICS
8549500,5,Cực kì hài lòng đẹp,positive,,đẹp,3,LOGISTICS
8398966,5,Cực kì hài lòng sp oke,positive,,sp oke,2,LOGISTICS
8525965,5,Cực kì hài lòng ok,positive,,ok,4,GENERAL
7429040,5,Cực kì hài lòng Tuyệt vời!,positive,,tuyệt_vời,3,LOGISTICS
7723863,4,Hài lòng giá tốt,positive,,giá tốt,0,PRICING
8349009,5,Cực kì hài lòng ok,positive,,ok,4,GENERAL
8356820,5,Cực kì hài lòng O,positive,,o,0,PRICING
18693388,5,"Cực kì hài lòng Đóng gói rất cẩn thận, đã mua của shop lần 2, sẽ mua lần 3. Hàng giao đúng",positive,,đóng_gói cẩn_thận mua lần 2 mua lần 3 giao đúng,3,LOGISTICS
8179015,5,Cực kì hài lòng ok,positive,,ok,4,GENERAL
6760631,5,Cực kì hài lòng Truyện xịn,positive,,truyện xịn,0,PRICING
7627457,5,Cực kì hài lòng tốt,positive,,tốt,0,PRICING
7591100,4,Hài lòng tốt,positive,,tốt,0,PRICING
20063917,5,"Cực kì hài lòng Giao hàng siêu nhanh, đóng gói oki, nội dung hay, nét vẽ in đẹp, đầy đủ,...",positive,,giao siêu nhanh đóng_gói oki nội_dung hay nét vẽ in đẹp đầy_đủ,3,LOGISTICS
14263278,5,"Cực kì hài lòng Tiki bán hàng chính hãng, giao hàng nhanh, ship thân thiện, ưng.",positive,,bán chính hãng giao nhanh ship thân_thiện ưng,3,LOGISTICS
13317242,5,Cực kì hài lòng hàng tốt bọc vở bảo vệ,positive,,tốt bọc_vở bảo_vệ,0,PRICING
3194923,5,"Cực kì hài lòng truyện rất hay, hài hước, bao kĩ càng, sạch sẽ, giao hàng nhanh chóng, chất lượng. Cảm ơn tiki!",positive,,truyện hay hài_hước bao kĩ_càng sạch_sẽ giao nhanh_chóng chất_lượng cảm_ơn,0,PRICING
20130352,1,Rất không hài lòng sách tái bản ko tặng standee như thông tin quảng cáo sản phẩm. Sách ko tặng standee sao vẫn để hình bán là có tặng kèm?,negative,,tái_bản tặng standee thông_tin quảng_cáo tặng standee sao để hình bán tặng kèm,1,PRODUCT_QUALITY
8482592,3,"Bình thường Sách hay , in đẹp đáng mua",neutral,,hay in đẹp đáng mua,0,PRICING
3471160,5,"Cực kì hài lòng Truyện mới và đẹp lắm nha , ko bị méo hay rách j cả , truyện còn thơm nữa cho 10 điểm luôn",positive,,truyện mới đẹp nha méo hay rách_j cả truyện thơm nữa 10 điểm luôn,3,LOGISTICS
3462356,5,Cực kì hài lòng sách đẹp giao hàng nhanh.  nhưng tiki bọc hàng cẩn thận hơn. thùng hàng thường bị rách,positive,,đẹp giao nhanh tiki_bọc cẩn_thận hơn thùng thường rách,3,LOGISTICS
7637887,4,Hài lòng tạm,positive,,tạm,1,PRODUCT_QUALITY
3118318,5,Cực kì hài lòng sách hay hình ảnh đẹp. Mình rất OK luôn. Bạn nào cũng thích thì 1 like nhé,positive,,hay hình_ảnh đẹp ok luôn nào thích 1 like nhé,4,GENERAL
19458102,5,"Cực kì hài lòng Giao hàng nhanh chỉ 2 ngày là nhận được, đóng gói ổn.
Truyện có hình thức đẹp, nội dung ngày càng hay",positive,,giao nhanh chỉ 2 ngày nhận đóng_gói ổn_truyện hình_thức đẹp nội_dung ngày_càng hay,3,LOGISTICS
19495224,5,Cực kì hài lòng Cháy wáaaa,positive,,cháy wáaaa,2,LOGISTICS
3548039,1,Rất không hài lòng Truyện tranh màu nhưng có 1 màu thôi,negative,,truyện_tranh màu 1 màu thôi,2,LOGISTICS
18189756,5,"Cực kì hài lòng In màu toàn bộ, đẹp",positive,,in màu toàn_bộ đẹp,3,LOGISTICS
19043391,5,"Cực kì hài lòng Giao hàng nhanh
Giá tốt",positive,,giao nhanh giá tốt,3,LOGISTICS
16330591,5,Cực kì hài lòng Sản phẩm chất lượng tuyệt vời,positive,,chất_lượng tuyệt_vời,3,LOGISTICS
15961697,5,Cực kì hài lòng ook,positive,,ook,0,PRICING
15535943,5,Cực kì hài lòng j,positive,,j,0,PRICING
5304754,5,"Cực kì hài lòng Truyện in màu rất đẹp, đọc rất thích.",positive,,truyện in màu đẹp đọc thích,4,GENERAL
9061770,5,"Cực kì hài lòng Truyện in bìa đẹp, màu sắc rõ ràng",positive,,truyện in bìa đẹp màu_sắc rõ_ràng,3,LOGISTICS
11560917,5,Cực kì hài lòng Hay,positive,,hay,0,PRICING
8898509,5,Cực kì hài lòng rất phù hợp cho trẻ em,positive,,phù_hợp trẻ_em,4,GENERAL
2919878,4,Cũng dc Đóng gói mong gằn kì càn hơn shop nhé.truyện đọc hay và đẹp,positive,,dc đóng_gói mong gằn_kì càn hơn nhé_truyện đọc hay đẹp,4,GENERAL
6400555,5,Cực kì hài lòng tốt,positive,,tốt,0,PRICING
3490700,4,"Hài lòng Sản phẩm tốt, hy vọng sớm có tập tiếp theo",positive,,tốt hy_vọng sớm tập tiếp_theo,0,PRICING
3192061,5,"Cực kì hài lòng giao hàng nhanh, truyện được đóng gói cẩn thận",positive,,giao nhanh_truyện đóng_gói cẩn_thận,3,LOGISTICS
3115434,5,"Cực kì hài lòng Tiki giao hàng siêu nhanh luôn, đóng gói cẩn thận,",positive,,giao siêu nhanh luôn đóng_gói cẩn_thận,3,LOGISTICS
3187201,5,Cực kì hài lòng màu sắc bắt mắt giúp bé thích đọc hơn,positive,,màu_sắc bắt_mắt giúp bé thích đọc hơn,4,GENERAL
19010227,5,"Cực kì hài lòng Đóng gói vẫn khá chán , lần này có chêm 1 miếng carton chứ vẫn nhất quyết ko gói",positive,,đóng_gói khá chán lần chêm 1 miếng carton chứ nhất_quyết gói,1,PRODUCT_QUALITY
